ID_TRANSACC|ID_ORIG|ID_DEST|MONTO|FECHA_HORA|ESTADO|DETALLE
887|103202|100141|31.82|Thu May 22 03:13:03 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
890|104481|103328|139.74|Thu May 22 03:13:03 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
889|105109|101501|6.77|Thu May 22 03:13:03 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
894|102929|104071|176.26|Thu May 22 03:13:03 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
892|102552|104683|113.22|Thu May 22 03:13:03 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
893|101571|102139|108.93|Thu May 22 03:13:03 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
895|104652|101085|99.12|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
897|100064|101736|76.03|Thu May 22 03:13:04 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=7542.280000000001. nuevoSaldoDestino=734.64. workerIdProcesador=worker0}
896|101000|102883|49.53|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
898|100791|100176|42.71|Thu May 22 03:13:04 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=8962.28. nuevoSaldoDestino=7051.59. workerIdProcesador=worker0}
902|102361|102266|156.18|Thu May 22 03:13:04 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=3017.2200000000003. nuevoSaldoDestino=3713.1499999999996. workerIdProcesador=worker0}
899|104258|105887|50.97|Thu May 22 03:13:04 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=9038.34. nuevoSaldoDestino=3720.5099999999998. workerIdProcesador=worker0}
900|105522|101013|32.35|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
903|105205|105605|55.46|Thu May 22 03:13:04 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=9695.150000000001. nuevoSaldoDestino=5594.99. workerIdProcesador=worker0}
901|105416|101099|80.98|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
904|104313|101738|45.77|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
905|102839|104899|103.96|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
906|105920|103512|146.64|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
914|101447|100279|15.10|Thu May 22 03:13:04 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=5966.679999999999. nuevoSaldoDestino=851.84. workerIdProcesador=worker0}
908|101435|104064|41.85|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
907|101783|104582|15.75|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
909|104935|101430|17.66|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
910|103224|104071|30.12|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
911|105184|101809|113.92|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
919|103200|102131|56.18|Thu May 22 03:13:04 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=6401.3099999999995. nuevoSaldoDestino=1685.3600000000001. workerIdProcesador=worker0}
912|103213|105686|21.70|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
920|104431|104354|135.53|Thu May 22 03:13:04 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=4094.64. nuevoSaldoDestino=2256.73. workerIdProcesador=worker0}
921|100742|101777|127.81|Thu May 22 03:13:04 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=492.01000000000005. nuevoSaldoDestino=5490.75. workerIdProcesador=worker0}
913|105078|102585|17.69|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
916|102612|100720|189.62|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
917|100983|103596|51.46|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
915|105146|103391|201.63|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
922|103024|102193|78.87|Thu May 22 03:13:04 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=2830.17. nuevoSaldoDestino=2755.7999999999997. workerIdProcesador=worker0}
924|100241|100656|126.60|Thu May 22 03:13:04 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=5492.46. nuevoSaldoDestino=582.91. workerIdProcesador=worker0}
918|105676|103734|174.97|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
927|104182|105427|201.33|Thu May 22 03:13:04 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=1088.73. nuevoSaldoDestino=1268.71. workerIdProcesador=worker0}
923|102197|101128|110.18|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
925|102273|101449|102.79|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
926|105767|100366|30.49|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
928|100700|104542|50.33|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
929|104971|103822|70.69|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
932|102512|103712|90.62|Thu May 22 03:13:04 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=398.86. nuevoSaldoDestino=2839.64. workerIdProcesador=worker0}
930|103347|100715|40.73|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
934|104616|105044|55.70|Thu May 22 03:13:04 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=4611.24. nuevoSaldoDestino=8058.73. workerIdProcesador=worker0}
938|102909|102992|125.08|Thu May 22 03:13:04 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=1109.8700000000001. nuevoSaldoDestino=9056.81. workerIdProcesador=worker0}
931|103450|105355|39.33|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
933|103771|105511|48.96|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
935|103732|100333|74.42|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
941|105231|105142|69.23|Thu May 22 03:13:04 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=12.86999999999999. nuevoSaldoDestino=7982.719999999999. workerIdProcesador=worker0}
939|103289|104351|131.67|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
936|105151|102311|98.01|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
937|103338|100819|98.22|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
940|105443|100492|154.39|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
943|103687|105013|73.80|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
942|105410|100198|202.05|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
944|104024|104183|21.88|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
947|105834|104372|48.78|Thu May 22 03:13:04 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=130.78. nuevoSaldoDestino=4107.13. workerIdProcesador=worker0}
945|105969|100169|38.11|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
946|104137|100624|137.21|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
949|101274|101168|80.44|Thu May 22 03:13:04 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=682.9000000000001. nuevoSaldoDestino=1698.96. workerIdProcesador=worker0}
951|104334|105668|16.32|Thu May 22 03:13:04 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=7829.030000000001. nuevoSaldoDestino=8832.67. workerIdProcesador=worker0}
953|104291|104602|128.54|Thu May 22 03:13:04 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=8144.0199999999995. nuevoSaldoDestino=7103.19. workerIdProcesador=worker0}
948|100398|105264|35.85|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
950|105173|100556|42.88|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
960|103678|102935|69.98|Thu May 22 03:13:04 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=8772.890000000001. nuevoSaldoDestino=649.27. workerIdProcesador=worker0}
952|104515|104016|155.49|Thu May 22 03:13:04 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
954|103330|100206|73.47|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
963|104711|105910|203.57|Thu May 22 03:13:05 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=1795.38. nuevoSaldoDestino=2271.6400000000003. workerIdProcesador=worker0}
955|100024|105040|45.76|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
956|104225|103901|95.99|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
957|104881|102230|170.79|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
958|102293|105817|187.37|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
959|105043|102886|152.92|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
966|103450|102874|177.94|Thu May 22 03:13:05 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=650.06. nuevoSaldoDestino=1665.65. workerIdProcesador=worker0}
961|102011|103965|14.09|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
962|105766|103462|81.75|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
967|100171|101079|67.15|Thu May 22 03:13:05 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=4122.02. nuevoSaldoDestino=8879.59. workerIdProcesador=worker0}
964|102722|104448|122.87|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
965|102309|100947|158.40|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
974|103035|102818|198.21|Thu May 22 03:13:05 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=183.66. nuevoSaldoDestino=5890.64. workerIdProcesador=worker0}
975|101400|100770|41.38|Thu May 22 03:13:05 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=2078.02. nuevoSaldoDestino=1628.18. workerIdProcesador=worker0}
968|100612|105605|160.97|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
969|102785|101693|146.01|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
970|104980|103905|84.01|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
971|100932|104954|155.54|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
972|103407|101636|164.71|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
973|101127|105024|126.54|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
976|103788|105903|98.17|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
979|100986|100746|155.12|Thu May 22 03:13:05 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=7974.92. nuevoSaldoDestino=3888.7799999999997. workerIdProcesador=worker0}
980|103439|102183|21.91|Thu May 22 03:13:05 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=529.99. nuevoSaldoDestino=1354.42. workerIdProcesador=worker0}
981|103296|103457|96.88|Thu May 22 03:13:05 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=770.35. nuevoSaldoDestino=4555.2. workerIdProcesador=worker0}
982|104019|102459|91.22|Thu May 22 03:13:05 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=7408.95. nuevoSaldoDestino=252.53. workerIdProcesador=worker0}
977|101700|102728|35.78|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
978|105752|100408|39.57|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
987|101088|101327|61.35|Thu May 22 03:13:05 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=287.06. nuevoSaldoDestino=7242.17. workerIdProcesador=worker0}
983|104054|103787|61.41|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
984|105371|100499|35.04|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
985|103284|101833|65.05|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
986|103071|100900|184.81|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
988|100726|103446|97.55|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
989|103465|104643|60.96|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
990|102730|101341|121.12|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
991|101498|105028|6.82|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
992|101555|103508|75.63|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
993|102802|104975|115.76|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
999|103026|103712|100.99|Thu May 22 03:13:05 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=5841.81. nuevoSaldoDestino=2940.6299999999997. workerIdProcesador=worker0}
994|100566|105305|40.51|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
995|100030|104153|115.45|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
1000|103223|102573|157.15|Thu May 22 03:13:05 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=853.53. nuevoSaldoDestino=8045.46. workerIdProcesador=worker0}
996|104842|101658|182.89|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
997|102873|100926|140.52|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
998|103418|105172|15.27|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
1001|102253|102400|30.78|Thu May 22 03:13:05 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=2547.3799999999997. nuevoSaldoDestino=9577.070000000002. workerIdProcesador=worker0}
1002|103305|103035|156.26|Thu May 22 03:13:05 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=6296.2. nuevoSaldoDestino=339.91999999999996. workerIdProcesador=worker0}
1003|105064|102291|137.48|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
1005|102124|103692|128.86|Thu May 22 03:13:05 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=3049.66. nuevoSaldoDestino=368.69000000000005. workerIdProcesador=worker0}
1004|100969|102168|42.40|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
1008|101975|100512|107.82|Thu May 22 03:13:05 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=571.74. nuevoSaldoDestino=734.69. workerIdProcesador=worker0}
1006|100048|105673|14.99|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
1007|100684|102133|39.47|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
1009|100087|100933|149.47|Thu May 22 03:13:05 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=7163.3. nuevoSaldoDestino=1944.33. workerIdProcesador=worker0}
1010|105480|103778|113.91|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
1011|105739|103612|155.22|Thu May 22 03:13:05 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
1012|102824|105519|196.23|Thu May 22 03:13:06 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
1018|105080|105506|115.61|Thu May 22 03:13:06 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=1726.5700000000002. nuevoSaldoDestino=6762.7699999999995. workerIdProcesador=worker0}
1019|101647|101552|181.77|Thu May 22 03:13:06 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=491.4. nuevoSaldoDestino=8729.15. workerIdProcesador=worker0}
1013|105345|101676|136.36|Thu May 22 03:13:06 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
1014|102346|104235|119.60|Thu May 22 03:13:06 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
1015|100683|103541|138.32|Thu May 22 03:13:06 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
1016|101219|104540|31.98|Thu May 22 03:13:06 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
1020|105771|105843|178.23|Thu May 22 03:13:06 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=3734.91. nuevoSaldoDestino=9586.02. workerIdProcesador=worker0}
1017|101608|103766|175.23|Thu May 22 03:13:06 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
1021|101666|100077|21.72|Thu May 22 03:13:06 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=8944.78. nuevoSaldoDestino=259.53999999999996. workerIdProcesador=worker0}
1028|101971|100288|93.80|Thu May 22 03:13:06 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=5208.84. nuevoSaldoDestino=186.82. workerIdProcesador=worker0}
1022|102229|101240|84.65|Thu May 22 03:13:06 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
1023|102400|105515|170.94|Thu May 22 03:13:06 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
1024|105208|101284|199.05|Thu May 22 03:13:06 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
1033|101197|101110|173.05|Thu May 22 03:13:06 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=3151.1299999999997. nuevoSaldoDestino=5921.4800000000005. workerIdProcesador=worker0}
1034|102957|102974|122.39|Thu May 22 03:13:06 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=599.07. nuevoSaldoDestino=4997.110000000001. workerIdProcesador=worker0}
1025|105710|101694|41.49|Thu May 22 03:13:06 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
1036|100303|101840|177.85|Thu May 22 03:13:06 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=7883.78. nuevoSaldoDestino=7866.160000000001. workerIdProcesador=worker0}
1026|102823|101690|99.67|Thu May 22 03:13:06 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
1027|105017|102141|111.55|Thu May 22 03:13:06 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
1037|105480|104618|203.38|Thu May 22 03:13:06 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=1600.1. nuevoSaldoDestino=6335.52. workerIdProcesador=worker0}
1029|102457|100418|12.27|Thu May 22 03:13:06 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
1031|102839|101450|53.22|Thu May 22 03:13:06 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
1030|101166|103408|124.12|Thu May 22 03:13:06 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
1032|101654|105458|51.08|Thu May 22 03:13:06 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
1035|100929|103904|104.95|Thu May 22 03:13:06 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
1040|100277|103417|135.06|Thu May 22 03:13:06 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
1038|100212|102525|180.08|Thu May 22 03:13:06 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
1039|105486|100013|10.36|Thu May 22 03:13:06 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
1041|101964|104076|195.59|Thu May 22 03:13:06 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
1042|103111|100080|189.90|Thu May 22 03:13:06 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
1047|104654|105498|9.09|Thu May 22 03:13:06 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=9608.81. nuevoSaldoDestino=4677.07. workerIdProcesador=worker0}
1050|104271|104558|83.04|Thu May 22 03:13:06 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=7464.46. nuevoSaldoDestino=6013.13. workerIdProcesador=worker0}
1043|101869|104055|145.90|Thu May 22 03:13:06 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
